step,train/loss,train/lr,train/volume_mean
71.0,3.219686269760132,0.0002,0.7091769576072693
72.0,1.8416897058486938,0.0002,0.7320974469184875
73.0,2.3678927421569824,0.0002,0.7458082437515259
74.0,2.5413548946380615,0.0002,0.7624732851982117
75.0,2.483752965927124,0.0002,0.7578544616699219
76.0,2.0609421730041504,0.0002,0.7579368948936462
77.0,2.652405261993408,0.0002,0.7257017493247986
78.0,2.2619142532348633,0.0002,0.7124571800231934
79.0,2.172592878341675,0.0002,0.6984307169914246
80.0,2.070580244064331,0.0002,0.7100836038589478
81.0,1.4777382612228394,0.0002,0.6916624903678894
82.0,2.217816114425659,0.0002,0.7250126004219055
83.0,2.3679423332214355,0.0002,0.736666738986969
84.0,2.082437515258789,0.0002,0.7492305040359497
85.0,2.0994555950164795,0.0002,0.757914662361145
86.0,2.3602705001831055,0.0002,0.7310649752616882
87.0,1.242891550064087,0.0002,0.726038932800293
88.0,1.7251063585281372,0.0002,0.6973364949226379
89.0,1.6781117916107178,0.0002,0.6908847689628601
90.0,1.9617222547531128,0.0002,0.6968209147453308
91.0,2.4685888290405273,0.0002,0.6934820413589478
92.0,2.0761308670043945,0.0002,0.706683337688446
93.0,1.8877182006835938,0.0002,0.7273055911064148
94.0,2.080575942993164,0.0002,0.7425970435142517
95.0,2.1478543281555176,0.0002,0.7786757946014404
96.0,2.3489561080932617,0.0002,0.7747902274131775
97.0,2.5231921672821045,0.0002,0.7652873396873474
98.0,2.2436537742614746,0.0002,0.754814088344574
99.0,2.5570993423461914,0.0002,0.7350775003433228
100.0,2.380474090576172,0.0002,0.7353281378746033
101.0,1.9234800338745117,0.0002,0.7173120379447937
102.0,2.054047107696533,0.0002,0.7091740965843201
103.0,1.711846113204956,0.0002,0.7121701836585999
104.0,1.5538791418075562,0.0002,0.700422465801239
105.0,2.7326231002807617,0.0002,0.7282021641731262
106.0,2.3372793197631836,0.0002,0.7227685451507568
107.0,2.2643001079559326,0.0002,0.7360919117927551
108.0,1.8496651649475098,0.0002,0.7418197989463806
109.0,2.3255889415740967,0.0002,0.727970540523529
110.0,2.0165305137634277,0.0002,0.7329570651054382
111.0,1.752856731414795,0.0002,0.7075390815734863
112.0,1.7179319858551025,0.0002,0.6958344578742981
113.0,2.0897154808044434,0.0002,0.6790749430656433
114.0,1.7327392101287842,0.0002,0.6690195202827454
115.0,2.591003656387329,0.0002,0.6880214810371399
116.0,2.2575979232788086,0.0002,0.6940397620201111
117.0,2.242584228515625,0.0002,0.7246748208999634
118.0,2.5877089500427246,0.0002,0.7371397018432617
119.0,2.062722682952881,0.0002,0.748740553855896
120.0,2.0795974731445312,0.0002,0.7465095520019531
121.0,1.9973946809768677,0.0002,0.7501161694526672
122.0,2.2579922676086426,0.0002,0.7249705195426941
123.0,1.8004859685897827,0.0002,0.7078959345817566
124.0,1.8292381763458252,0.0002,0.6955626606941223
125.0,1.9145179986953735,0.0002,0.6945382952690125
126.0,1.8293027877807617,0.0002,0.7134506106376648
127.0,1.6715097427368164,0.0002,0.713531494140625
128.0,1.648132562637329,0.0002,0.7008625268936157
129.0,2.667085647583008,0.0002,0.6881579756736755
130.0,2.107179880142212,0.0002,0.696148693561554
131.0,1.8380444049835205,0.0002,0.7008422017097473
132.0,1.759138584136963,0.0002,0.7098057866096497
133.0,2.0079524517059326,0.0002,0.6993081569671631
134.0,2.535611867904663,0.0002,0.7032714486122131
135.0,1.7554888725280762,0.0002,0.714748203754425
136.0,1.7458102703094482,0.0002,0.6929552555084229
137.0,2.085665225982666,0.0002,0.7056843042373657
138.0,2.2503581047058105,0.0002,0.6939863562583923
139.0,1.9201381206512451,0.0002,0.6953830122947693
140.0,1.736688256263733,0.0002,0.6914121508598328
141.0,2.436605453491211,0.0002,0.7040154337882996
142.0,2.1784276962280273,0.0002,0.7240052819252014
143.0,1.893629550933838,0.0002,0.7397797703742981
144.0,1.4312249422073364,0.0002,0.7448925375938416
145.0,2.4776954650878906,0.0002,0.7457091808319092
146.0,2.0105996131896973,0.0002,0.7281185388565063
147.0,1.5883042812347412,0.0002,0.7284021973609924
148.0,2.1459975242614746,0.0002,0.7110392451286316
149.0,2.954554557800293,0.0002,0.7159048318862915
150.0,1.8930550813674927,0.0002,0.7175113558769226
151.0,2.0899410247802734,0.0002,0.720390260219574
152.0,1.9058654308319092,0.0002,0.7157174944877625
153.0,1.5415623188018799,0.0002,0.7396084666252136
154.0,2.5619447231292725,0.0002,0.7435818910598755
155.0,1.9704556465148926,0.0002,0.7621261477470398
156.0,1.990516185760498,0.0002,0.7732987403869629
157.0,1.9265785217285156,0.0002,0.7712447047233582
158.0,2.435886859893799,0.0002,0.7503533363342285
159.0,2.235177993774414,0.0002,0.7544805407524109
160.0,1.9116036891937256,0.0002,0.7474952340126038
161.0,1.8375661373138428,0.0002,0.7356666922569275
162.0,1.989122748374939,0.0002,0.7314800024032593
163.0,2.355255126953125,0.0002,0.726109504699707
164.0,1.533935546875,0.0002,0.7457078099250793
165.0,2.433161973953247,0.0002,0.742649257183075
166.0,1.5510653257369995,0.0002,0.7539669871330261
167.0,2.051452398300171,0.0002,0.7485886812210083
168.0,2.361502170562744,0.0002,0.7518417239189148
169.0,1.5535584688186646,0.0002,0.7537238001823425
170.0,2.4963722229003906,0.0002,0.7405983209609985
171.0,2.5739195346832275,0.0002,0.7411881685256958
172.0,2.087480306625366,0.0002,0.7459632158279419
173.0,2.4551777839660645,0.0002,0.7523661851882935
174.0,1.791712999343872,0.0002,0.7404149174690247
175.0,2.9354004859924316,0.0002,0.717585563659668
176.0,1.5187734365463257,0.0002,0.7311565279960632
177.0,1.4268866777420044,0.0002,0.7398192286491394
178.0,2.3399224281311035,0.0002,0.7286346554756165
179.0,1.7387707233428955,0.0002,0.7477121353149414
180.0,1.760542869567871,0.0002,0.7473772168159485
181.0,1.86618173122406,0.0002,0.7217233777046204
182.0,1.2157313823699951,0.0002,0.7297889590263367
183.0,1.7437069416046143,0.0002,0.7242310643196106
184.0,1.5752227306365967,0.0002,0.7150775790214539
185.0,1.6570777893066406,0.0002,0.7131649255752563
186.0,2.227046012878418,0.0002,0.7212047576904297
187.0,1.9777079820632935,0.0002,0.7162291407585144
188.0,1.6224918365478516,0.0002,0.7372474670410156
189.0,2.377358913421631,0.0002,0.7360079288482666
190.0,1.7936784029006958,0.0002,0.7331633567810059
191.0,2.072988271713257,0.0002,0.7511710524559021
192.0,1.5301285982131958,0.0002,0.7472049593925476
193.0,2.348918914794922,0.0002,0.743224561214447
194.0,1.8566633462905884,0.0002,0.7675274014472961
195.0,1.6790285110473633,0.0002,0.7596105933189392
196.0,1.8425428867340088,0.0002,0.7515780329704285
197.0,1.7843480110168457,0.0002,0.7591587901115417
198.0,2.1363582611083984,0.0002,0.7565893530845642
199.0,2.038517951965332,0.0002,0.7277076840400696
200.0,1.9000176191329956,0.0002,0.7339593172073364
201.0,1.641028642654419,0.0002,0.7242891192436218
202.0,2.4709019660949707,0.0002,0.7160401940345764
203.0,2.1249096393585205,0.0002,0.7192367911338806
204.0,1.9760640859603882,0.0002,0.7409893274307251
205.0,2.2790908813476562,0.0002,0.7411381602287292
206.0,2.1135106086730957,0.0002,0.7456503510475159
207.0,1.6749383211135864,0.0002,0.750682532787323
208.0,2.385215997695923,0.0002,0.7340751886367798
209.0,1.5465068817138672,0.0002,0.7197511792182922
210.0,1.3948701620101929,0.0002,0.7383775115013123
211.0,1.57212495803833,0.0002,0.7231236100196838
212.0,1.494193434715271,0.0002,0.7345303893089294
213.0,2.268925666809082,0.0002,0.7352598905563354
214.0,2.1428351402282715,0.0002,0.7404179573059082
215.0,1.882690668106079,0.0002,0.7631470561027527
216.0,1.433401346206665,0.0002,0.7627180218696594
217.0,2.2076520919799805,0.0002,0.7786316275596619
218.0,1.721614122390747,0.0002,0.7586673498153687
219.0,1.6293562650680542,0.0002,0.759269654750824
220.0,1.8418283462524414,0.0002,0.7560413479804993
221.0,1.9448143243789673,0.0002,0.7494123578071594
222.0,1.7586710453033447,0.0002,0.7396509647369385
223.0,1.961503505706787,0.0002,0.736993670463562
224.0,1.997719645500183,0.0002,0.7436999678611755
225.0,1.5150291919708252,0.0002,0.7456508278846741
226.0,1.912679672241211,0.0002,0.7456885576248169
227.0,2.11826753616333,0.0002,0.7423290610313416
228.0,1.643651008605957,0.0002,0.7672929167747498
229.0,1.729522466659546,0.0002,0.759838342666626
230.0,1.8296047449111938,0.0002,0.7503848075866699
231.0,1.6466097831726074,0.0002,0.7554531097412109
232.0,1.8037455081939697,0.0002,0.7294921278953552
233.0,1.8873951435089111,0.0002,0.7457707524299622
234.0,2.031113624572754,0.0002,0.7507818341255188
235.0,1.805686593055725,0.0002,0.7146793007850647
236.0,2.0603787899017334,0.0002,0.7217444777488708
237.0,2.029745578765869,0.0002,0.7106754779815674
238.0,2.205630302429199,0.0002,0.7072114944458008
239.0,1.4706968069076538,0.0002,0.7262859344482422
240.0,1.9516769647598267,0.0002,0.6885051727294922
241.0,1.9355928897857666,0.0002,0.6925910711288452
242.0,2.4036307334899902,0.0002,0.7028613090515137
243.0,2.0291926860809326,0.0002,0.6955863237380981
244.0,2.034557580947876,0.0002,0.7084307074546814
245.0,1.8434123992919922,0.0002,0.6970378756523132
246.0,1.7782127857208252,0.0002,0.7033710479736328
247.0,2.421438694000244,0.0002,0.6974706053733826
248.0,2.3419058322906494,0.0002,0.6992403268814087
249.0,2.288186550140381,0.0002,0.711239755153656
250.0,2.1557302474975586,0.0002,0.7224461436271667
251.0,2.0129404067993164,0.0002,0.7203306555747986
252.0,1.7600212097167969,0.0002,0.7233437299728394
253.0,1.5789594650268555,0.0002,0.7196848392486572
254.0,1.6372966766357422,0.0002,0.7293214201927185
255.0,2.22652006149292,0.0002,0.7181596159934998
256.0,2.1822941303253174,0.0002,0.714320957660675
257.0,1.362000584602356,0.0002,0.738278329372406
258.0,1.785170316696167,0.0002,0.7324457764625549
259.0,2.8095946311950684,0.0002,0.7347497940063477
260.0,1.8386130332946777,0.0002,0.7450593113899231
261.0,2.1709234714508057,0.0002,0.7625364661216736
262.0,1.7533035278320312,0.0002,0.7542304396629333
263.0,1.569042682647705,0.0002,0.7542694807052612
264.0,1.8017613887786865,0.0002,0.7543941736221313
265.0,2.1063952445983887,0.0002,0.7338693141937256
266.0,2.1795058250427246,0.0002,0.7104241251945496
267.0,2.1471595764160156,0.0002,0.7233002781867981
268.0,2.3135664463043213,0.0002,0.7258798480033875
269.0,2.207371234893799,0.0002,0.732764720916748
270.0,1.5637022256851196,0.0002,0.7569321990013123
271.0,1.9513647556304932,0.0002,0.7780710458755493
272.0,2.3562049865722656,0.0002,0.7816645503044128
273.0,2.27927827835083,0.0002,0.7628377079963684
274.0,1.8087650537490845,0.0002,0.759209156036377
275.0,2.6720263957977295,0.0002,0.7396100163459778
276.0,1.5319175720214844,0.0002,0.7423858642578125
277.0,1.9100216627120972,0.0002,0.7314807176589966
278.0,2.0477256774902344,0.0002,0.7394831776618958
279.0,2.2305800914764404,0.0002,0.7320665717124939
280.0,1.8424028158187866,0.0002,0.7440504431724548
281.0,1.3713287115097046,0.0002,0.7407636642456055
282.0,2.1426539421081543,0.0002,0.750885009765625
283.0,1.9954984188079834,0.0002,0.7499204874038696
284.0,2.320664644241333,0.0002,0.757158100605011
285.0,2.3847692012786865,0.0002,0.7572404146194458
286.0,2.1454694271087646,0.0002,0.7461245656013489
287.0,2.1417038440704346,0.0002,0.7364735007286072
288.0,2.1669344902038574,0.0002,0.7203601002693176
289.0,1.5358290672302246,0.0002,0.7186494469642639
290.0,1.7213826179504395,0.0002,0.7330664992332458
291.0,1.6019428968429565,0.0002,0.7255622744560242
292.0,2.207430362701416,0.0002,0.7331447005271912
293.0,1.833612322807312,0.0002,0.7398160099983215
294.0,1.8266208171844482,0.0002,0.7526419758796692
295.0,2.268714666366577,0.0002,0.7448052763938904
296.0,1.6229043006896973,0.0002,0.7530615925788879
297.0,1.4569292068481445,0.0002,0.7559835314750671
298.0,1.8732991218566895,0.0002,0.7488717436790466
299.0,1.9047622680664062,0.0002,0.7360908389091492
300.0,1.9434101581573486,0.0002,0.7356544137001038
301.0,1.843679428100586,0.0002,0.7064419984817505
302.0,2.4448132514953613,0.0002,0.7375624775886536
303.0,1.7965655326843262,0.0002,0.7338259816169739
304.0,2.0105721950531006,0.0002,0.7472085952758789
305.0,2.5349011421203613,0.0002,0.7394179105758667
306.0,1.9689068794250488,0.0002,0.7519822120666504
307.0,1.7388148307800293,0.0002,0.7449033260345459
308.0,2.1312053203582764,0.0002,0.7407664656639099
309.0,1.9377361536026,0.0002,0.7310901880264282
310.0,2.124457836151123,0.0002,0.7286133170127869
311.0,2.3285140991210938,0.0002,0.7332841753959656
312.0,1.9545402526855469,0.0002,0.7293095588684082
313.0,2.4311177730560303,0.0002,0.7261296510696411
314.0,1.767684817314148,0.0002,0.7323766350746155
315.0,1.73325777053833,0.0002,0.72449791431427
316.0,1.483665108680725,0.0002,0.7369691729545593
317.0,1.8190444707870483,0.0002,0.7325397729873657
318.0,2.0053012371063232,0.0002,0.741304874420166
319.0,2.0498502254486084,0.0002,0.7315024733543396
320.0,1.6058775186538696,0.0002,0.7521949410438538
321.0,1.6572856903076172,0.0002,0.7636628150939941
322.0,2.0124731063842773,0.0002,0.755090057849884
323.0,1.9717328548431396,0.0002,0.7595400214195251
324.0,1.7316322326660156,0.0002,0.7424011826515198
325.0,2.049410104751587,0.0002,0.726414144039154
326.0,1.6361298561096191,0.0002,0.7357091903686523
327.0,1.656124472618103,0.0002,0.7246788740158081
328.0,2.0254616737365723,0.0002,0.7241966128349304
329.0,1.4092042446136475,0.0002,0.7147650718688965
330.0,1.7038671970367432,0.0002,0.7130290865898132
331.0,2.1855907440185547,0.0002,0.7045524716377258
332.0,2.1494436264038086,0.0002,0.7204254269599915
333.0,2.2171616554260254,0.0002,0.7182155847549438
334.0,2.019968032836914,0.0002,0.7303318977355957
335.0,1.8188471794128418,0.0002,0.7093762755393982
336.0,1.7618772983551025,0.0002,0.7137506604194641
337.0,1.8143519163131714,0.0002,0.7294509410858154
338.0,2.100231409072876,0.0002,0.713844895362854
339.0,1.9988824129104614,0.0002,0.7168408632278442
340.0,2.056746006011963,0.0002,0.7088202834129333
341.0,2.6670894622802734,0.0002,0.7017845511436462
342.0,1.802849531173706,0.0002,0.7012090682983398
343.0,1.6091866493225098,0.0002,0.7187796831130981
344.0,2.1282260417938232,0.0002,0.7074375748634338
345.0,1.697096824645996,0.0002,0.729121208190918
346.0,2.09249210357666,0.0002,0.7049645781517029
347.0,1.8638646602630615,0.0002,0.7348073124885559
348.0,2.099376916885376,0.0002,0.73847496509552
349.0,1.5930790901184082,0.0002,0.7258328199386597
350.0,2.440020799636841,0.0002,0.7158591151237488
351.0,1.7784829139709473,0.0002,0.7325827479362488
352.0,2.087803840637207,0.0002,0.729766845703125
353.0,1.7880280017852783,0.0002,0.738411545753479
354.0,1.6436007022857666,0.0002,0.745850682258606
355.0,1.9242584705352783,0.0002,0.7282516360282898
356.0,2.492556571960449,0.0002,0.7134990096092224
357.0,2.3005590438842773,0.0002,0.7152475118637085
358.0,1.6719996929168701,0.0002,0.7160395979881287
359.0,1.8131420612335205,0.0002,0.7137708067893982
360.0,1.9179338216781616,0.0002,0.7039536833763123
361.0,1.767337679862976,0.0002,0.7259944081306458
362.0,1.926562786102295,0.0002,0.7309737205505371
363.0,1.870666742324829,0.0002,0.7383276224136353
364.0,1.7288553714752197,0.0002,0.7396837472915649
365.0,1.9220595359802246,0.0002,0.7475070357322693
366.0,1.775735855102539,0.0002,0.7437707781791687
367.0,1.490600824356079,0.0002,0.747186005115509
368.0,1.8472449779510498,0.0002,0.7205837965011597
369.0,2.055746555328369,0.0002,0.7236666083335876
370.0,1.7896840572357178,0.0002,0.7120137214660645
371.0,1.4748458862304688,0.0002,0.7104548811912537
372.0,1.6050968170166016,0.0002,0.7002469301223755
373.0,1.434516429901123,0.0002,0.6960703730583191
374.0,1.7467702627182007,0.0002,0.6914648413658142
375.0,1.838708519935608,0.0002,0.6983633041381836
376.0,1.891413688659668,0.0002,0.6916064620018005
377.0,2.3248159885406494,0.0002,0.6908977627754211
378.0,1.7886091470718384,0.0002,0.7080267667770386
379.0,2.1853928565979004,0.0002,0.7028356194496155
380.0,1.9665316343307495,0.0002,0.6905185580253601
381.0,2.4072935581207275,0.0002,0.6930279731750488
382.0,1.7316986322402954,0.0002,0.7136767506599426
383.0,1.5437359809875488,0.0002,0.7091130614280701
384.0,1.8684728145599365,0.0002,0.7217681407928467
385.0,1.7949402332305908,0.0002,0.7070168852806091
386.0,1.3359508514404297,0.0002,0.7256842255592346
387.0,2.1951019763946533,0.0002,0.721895694732666
388.0,2.3796463012695312,0.0002,0.7230805158615112
389.0,1.7332960367202759,0.0002,0.728486180305481
390.0,1.5424214601516724,0.0002,0.7210039496421814
391.0,1.9851932525634766,0.0002,0.7186583280563354
392.0,1.8830325603485107,0.0002,0.7356306910514832
393.0,2.1381969451904297,0.0002,0.738381564617157
394.0,2.17990779876709,0.0002,0.7298067212104797
395.0,1.5443575382232666,0.0002,0.744221031665802
396.0,2.2177677154541016,0.0002,0.7241834998130798
397.0,1.7786757946014404,0.0002,0.7216454148292542
398.0,1.8726791143417358,0.0002,0.7158970832824707
399.0,2.2624170780181885,0.0002,0.7171223163604736
400.0,2.188579559326172,0.0002,0.7116166353225708
401.0,1.6199123859405518,0.0002,0.7342090606689453
402.0,2.196815013885498,0.0002,0.7349826097488403
403.0,1.645890712738037,0.0002,0.7476395964622498
404.0,1.607189655303955,0.0002,0.7240400314331055
405.0,1.9746544361114502,0.0002,0.7237023115158081
406.0,1.4141888618469238,0.0002,0.7259296774864197
407.0,2.0042171478271484,0.0002,0.7285110950469971
408.0,1.3503942489624023,0.0002,0.7255479693412781
409.0,2.3829827308654785,0.0002,0.7172260880470276
410.0,2.210996627807617,0.0002,0.7212550044059753
411.0,3.5767836570739746,0.0002,0.7180498242378235
412.0,1.7913230657577515,0.0002,0.7317604422569275
413.0,1.8595563173294067,0.0002,0.7426120638847351
414.0,1.6321048736572266,0.0002,0.7470220923423767
415.0,1.7124314308166504,0.0002,0.730577290058136
416.0,2.0784382820129395,0.0002,0.7353745698928833
417.0,1.8691729307174683,0.0002,0.7311248779296875
418.0,2.1569266319274902,0.0002,0.7376195192337036
419.0,2.3585166931152344,0.0002,0.7417467832565308
420.0,1.764965295791626,0.0002,0.7336883544921875
421.0,1.9741779565811157,0.0002,0.7537295818328857
422.0,2.3512327671051025,0.0002,0.759490430355072
423.0,1.4832782745361328,0.0002,0.7639776468276978
424.0,1.8170734643936157,0.0002,0.7520797848701477
425.0,2.3710110187530518,0.0002,0.7481409311294556
426.0,2.294283390045166,0.0002,0.7343510389328003
427.0,2.5579142570495605,0.0002,0.7320826649665833
428.0,1.885859489440918,0.0002,0.7434031367301941
429.0,1.5880632400512695,0.0002,0.7330066561698914
430.0,2.0173048973083496,0.0002,0.7399969100952148
431.0,1.9544193744659424,0.0002,0.7427579760551453
432.0,2.113224744796753,0.0002,0.7530086636543274
433.0,1.4752795696258545,0.0002,0.7531177401542664
434.0,2.3164138793945312,0.0002,0.7410208582878113
435.0,2.125330686569214,0.0002,0.7487000823020935
436.0,2.1933724880218506,0.0002,0.7410287261009216
437.0,2.283095359802246,0.0002,0.7264084219932556
438.0,2.0893821716308594,0.0002,0.7273268699645996
439.0,2.2311959266662598,0.0002,0.7341994643211365
440.0,2.5225934982299805,0.0002,0.7183822989463806
441.0,1.399294376373291,0.0002,0.7301215529441833
442.0,2.000372886657715,0.0002,0.7208451628684998
443.0,1.8736827373504639,0.0002,0.7356179356575012
444.0,1.4241878986358643,0.0002,0.713299572467804
445.0,1.8671298027038574,0.0002,0.7341044545173645
446.0,1.7635829448699951,0.0002,0.7164949774742126
447.0,1.672511339187622,0.0002,0.7288084030151367
448.0,1.8697752952575684,0.0002,0.7126292586326599
449.0,1.6213873624801636,0.0002,0.7153688669204712
450.0,1.9980663061141968,0.0002,0.714745283126831
451.0,2.319281578063965,0.0002,0.7091072201728821
452.0,2.127112865447998,0.0002,0.7300636768341064
453.0,1.8947904109954834,0.0002,0.73614901304245
454.0,1.688485860824585,0.0002,0.7598274350166321
455.0,2.108458995819092,0.0002,0.7484426498413086
456.0,2.2019262313842773,0.0002,0.7522414326667786
457.0,1.664644718170166,0.0002,0.7435338497161865
458.0,1.8807373046875,0.0002,0.7411096692085266
459.0,1.5302882194519043,0.0002,0.7269710302352905
460.0,2.072162628173828,0.0002,0.7286127209663391
461.0,1.6632728576660156,0.0002,0.7250133156776428
462.0,1.6643325090408325,0.0002,0.7202755808830261
463.0,2.015631675720215,0.0002,0.7410537004470825
464.0,2.0617425441741943,0.0002,0.7297008037567139
465.0,2.3090670108795166,0.0002,0.7366241812705994
466.0,2.0548946857452393,0.0002,0.7409326434135437
467.0,1.627121090888977,0.0002,0.7424160838127136
468.0,1.4611841440200806,0.0002,0.7371172308921814
469.0,1.6637496948242188,0.0002,0.7368004322052002
470.0,1.9971550703048706,0.0002,0.737735390663147
471.0,1.828939437866211,0.0002,0.7231700420379639
472.0,1.510775089263916,0.0002,0.7283919453620911
473.0,2.241631507873535,0.0002,0.7228212952613831
474.0,2.1772708892822266,0.0002,0.7344016432762146
475.0,1.8507988452911377,0.0002,0.7375131845474243
476.0,1.6004126071929932,0.0002,0.7509687542915344
477.0,1.4032397270202637,0.0002,0.7590004801750183
478.0,1.8702363967895508,0.0002,0.7525556087493896
479.0,1.474243402481079,0.0002,0.7472631931304932
480.0,2.090967893600464,0.0002,0.7441081404685974
481.0,1.7471694946289062,0.0002,0.7427685260772705
482.0,1.6778095960617065,0.0002,0.7186110019683838
483.0,1.708808422088623,0.0002,0.7281270623207092
484.0,1.7970073223114014,0.0002,0.7353154420852661
485.0,1.464446783065796,0.0002,0.741481363773346
486.0,1.7814924716949463,0.0002,0.7310347557067871
487.0,2.5489959716796875,0.0002,0.7138328552246094
488.0,2.0672128200531006,0.0002,0.7115561366081238
489.0,1.7306976318359375,0.0002,0.7216290831565857
490.0,1.1587677001953125,0.0002,0.7320460677146912
491.0,2.018838405609131,0.0002,0.7191801071166992
492.0,2.137981414794922,0.0002,0.7172982096672058
493.0,1.8208327293395996,0.0002,0.714012861251831
494.0,1.3195767402648926,0.0002,0.7250987887382507
495.0,1.7879270315170288,0.0002,0.7460819482803345
496.0,1.9505813121795654,0.0002,0.7491070628166199
497.0,1.8936172723770142,0.0002,0.7439859509468079
498.0,1.2631254196166992,0.0002,0.7615264058113098
499.0,1.7990142107009888,0.0002,0.7494552135467529
500.0,1.4509263038635254,0.0002,0.7373377084732056
501.0,1.945892333984375,0.0002,0.744099497795105
502.0,1.7636483907699585,0.0002,0.7130140662193298
503.0,1.8576253652572632,0.0002,0.7158080339431763
504.0,1.7737603187561035,0.0002,0.707420289516449
505.0,2.850095272064209,0.0002,0.716498076915741
506.0,1.4069043397903442,0.0002,0.7319494485855103
507.0,1.5094914436340332,0.0002,0.7482432126998901
508.0,1.7890028953552246,0.0002,0.7437378764152527
509.0,1.9116926193237305,0.0002,0.7586338520050049
510.0,1.683253526687622,0.0002,0.7562088966369629
511.0,2.3899402618408203,0.0002,0.7607553601264954
512.0,2.2729053497314453,0.0002,0.7550206780433655
513.0,1.5880093574523926,0.0002,0.7476209402084351
514.0,1.6234164237976074,0.0002,0.7394813895225525
515.0,1.3980903625488281,0.0002,0.717301070690155
516.0,1.754109263420105,0.0002,0.7214441299438477
517.0,1.9351749420166016,0.0002,0.718582272529602
518.0,2.330239772796631,0.0002,0.7140461802482605
519.0,2.107757091522217,0.0002,0.7066289782524109
520.0,1.374352216720581,0.0002,0.7112650871276855
521.0,1.816601037979126,0.0002,0.7224287390708923
522.0,1.5026378631591797,0.0002,0.7328567504882812
523.0,2.0174880027770996,0.0002,0.7322346568107605
524.0,1.8264808654785156,0.0002,0.7177824378013611
525.0,1.8916730880737305,0.0002,0.7370414137840271
